Soc Code,URL,Simple Title
51-6021.00,https://altpath.org/discover/i0gn62ttgie74f32gf3bin8y,Textile Presser
51-6031.00,https://altpath.org/discover/gzd1im1uje7s4egrznn1vsbm,Sewing Machine Operator
51-9022.00,https://altpath.org/discover/mwm3yl9yv2l507037uges7fo,Hand Grinding Worker
39-1014.00,https://altpath.org/discover/rs48k2pg4kwy1viyc36pl9n4,Recreation Worker Supervisor
33-3021.02,https://altpath.org/discover/ptmnhpwi1n5b0ygfhfsl7wj5,Police Records Officer
41-1011.00,https://altpath.org/discover/n43aih8bi4n68rl99pz0zd5b,Retail Sales Supervisor
51-9031.00,https://altpath.org/discover/qllx4ysl3gxmfztk8hmsf5wr,Hand Trimmer
11-3031.01,https://altpath.org/discover/u1gphmbad0mz4o88xsq099ac,Controller
11-9199.11,https://altpath.org/discover/rbp1mdtqa4cbtekpe5f83qac,Redevelopment Specialist
51-8013.04,https://altpath.org/discover/e3oan1e2i5lbm4qvifb632oi,Hydroelectric Plant Technician
47-4011.01,https://altpath.org/discover/dwyixxf8n8nbltxgojdrll3m,Energy Auditor
29-1229.06,https://altpath.org/discover/gyjpq7cszs8kitadhwt02ihp,Sports Medicine Physician
29-1229.04,https://altpath.org/discover/y0qtj1rxyxiw2a5qymysl2xk,Rehabilitation Physician
29-1229.03,https://altpath.org/discover/td78xr605bqxw82jv4gaa42j,Urologist
15-2099.01,https://altpath.org/discover/szd2xvhrlljmyvn1wompp5qn,Bioinformatics Technician
13-1041.06,https://altpath.org/discover/onp0f1unyowmpcodxm0jhi8k,Coroner
19-4051.02,https://altpath.org/discover/unom07mp1yfu0usios9yj24u,Nuclear Monitoring Technician
17-3024.01,https://altpath.org/discover/w24qcanzl1k6qx7l46l795t6,Robotics Technician
17-3029.08,https://altpath.org/discover/de70q0tzg3ytym4partbdntf,Photonics Technician
17-2072.01,https://altpath.org/discover/e33r6bjj88twmb20j4jnibau,RFID Specialist
53-6051.01,https://altpath.org/discover/jr63sdf4bxg0phv8y8spd6wb,Aviation Inspector
13-1022.00,https://altpath.org/discover/y1tp6t65m8awequ2wjv4cjoh,Wholesale Buyer
51-2061.00,https://altpath.org/discover/vaw09etc4plttqklu5jnngz9,Timing Device Assembler
49-9045.00,https://altpath.org/discover/vkp2qdlx10aayu336a9tvnpc,Refractory Materials Repairer
29-2012.01,https://altpath.org/discover/fw7mzlsvtoqrvi4blaf3xafm,Histology Technician
47-2152.04,https://altpath.org/discover/m8ktdyxihb72vgme3bmsn1bx,Solar Thermal Technician
17-2199.08,https://altpath.org/discover/woo50l6t91eg6esyojspbutw,Robotics Engineer
17-3026.01,https://altpath.org/discover/yjflyniqqa0cprds3sj3ygq2,Nanotechnology Engineering Technologist
17-2199.03,https://altpath.org/discover/zos98r6nime59t67d8kf9eas,Energy Engineer
17-2199.11,https://altpath.org/discover/qmd5flrk0b93bz44uuxcft2k,Solar Energy Systems Engineer
15-1255.01,https://altpath.org/discover/t4ar3thve88v9cayq0xnmfxq,Video Game Designer
15-1211.01,https://altpath.org/discover/czwfei97i2r4p6xvqh2u7yai,Health Informatics Specialist
15-1299.01,https://altpath.org/discover/k37ds261j9ql8msl9bjsldz2,Web Administrator
15-1299.08,https://altpath.org/discover/twpa8yfnhzkz10je3qhfrtm4,Computer Systems Architect
15-1299.03,https://altpath.org/discover/cbpi9lekind4b6aodxzokjzb,Document Management Specialist
51-9071.06,https://altpath.org/discover/qdmj3l4e693gueqxf1agmwny,Gem and Diamond Worker
11-9199.09,https://altpath.org/discover/xy527m944pwh2y0du4v73mq4,Wind Energy Operations Manager
33-3021.06,https://altpath.org/discover/cupjnurab0u365yw9o940hl7,Intelligence Analyst
17-2112.03,https://altpath.org/discover/duke9oknxd4uhomrasanqh5a,Manufacturing Engineer
45-4021.00,https://altpath.org/discover/qcq79ivnt4uypr6awjmtq3vu,Faller
29-2011.01,https://altpath.org/discover/nosulmgs82osm8bexcmf8e5f,Cytogenetic Technologist
39-7011.00,https://altpath.org/discover/uqpklb78abhruj9mbp5ueojy,Tour Guides and Escort
17-1022.01,https://altpath.org/discover/xjfqfbixpy97o4i9xxxkdpsm,Geodetic Surveyor
19-3099.01,https://altpath.org/discover/egnfz5osx5d0fbunbbe43s74,Transportation Planner
45-3031.00,https://altpath.org/discover/qict1iifihk8qozs0jgyhwjk,Fishing Worker
13-1081.02,https://altpath.org/discover/yn7gpnd8963veuphlz2tzgms,Logistics Analyst
13-1023.00,https://altpath.org/discover/b2htbo1rdvigwk069554byn2,Purchasing Agent
13-1041.03,https://altpath.org/discover/x7o1e515advdot5xrly29fce,Equal Opportunity Officer
13-1199.06,https://altpath.org/discover/fp99wtqvlzk4qt1kbxln94a1,Online Merchant
13-1199.04,https://altpath.org/discover/ldc6mfbuoi4lu28lk3gi8exv,Business Continuity Planner
11-3051.02,https://altpath.org/discover/e18zhx25ufkstix9w4tbsh4h,Geothermal Production Manager
13-1161.01,https://altpath.org/discover/x08txhnqeksl7ib2u2vpqii7,Search Marketing Strategist
19-1031.03,https://altpath.org/discover/gt5crs7d4024igk7pkfip8ar,Park Naturalist
17-3029.01,https://altpath.org/discover/uc6g8guivy7stp2lisltnfu7,Non-Destructive Testing Specialist
13-2099.04,https://altpath.org/discover/vfk8z42pr9go0sgsxv99kiuk,Fraud Investigator
13-2023.00,https://altpath.org/discover/fgj60zxv3jl8q6jrc3f2l3ww,Real Estate Appraiser
19-4099.03,https://altpath.org/discover/wufshov52b2ehh6fm06rxbbd,Remote Sensing Technician
47-4099.03,https://altpath.org/discover/gtrk3cxsmd2cgv04qg3q0e92,Weatherization Installer
11-9041.01,https://altpath.org/discover/x4gub6ytzftgcmvmjffjozhr,Biofuels Technology Manager
19-2099.01,https://altpath.org/discover/e1x3p77wbvjdijaflxmjsa21,Remote Sensing Scientist
15-2041.01,https://altpath.org/discover/ye85k2mpxymn6eipr52mp6fq,Biostatistician
29-1129.02,https://altpath.org/discover/fqqbl01q10l4bhxr8u9ptc8c,Music Therapist
19-3039.02,https://altpath.org/discover/n8ka7uqjrclhmokvpdhwiuto,Neuropsychologist
51-8099.01,https://altpath.org/discover/qr6sug1gsg40w0kxek9yj6rl,Biofuels Processing Technician
11-9179.01,https://altpath.org/discover/ngm80fgivhppbpbk7b7420xn,Fitness & Wellness Coordinator
17-2141.01,https://altpath.org/discover/afx0z6hdpoumiul9f854dtgs,Fuel Cell Engineer
29-1141.04,https://altpath.org/discover/knnitn88ebuohaqa4goj2wec,Clinical Nurse Specialist
43-5011.01,https://altpath.org/discover/u5apvkm9092nwk22bo869fx0,Freight Forwarder
11-9199.02,https://altpath.org/discover/myy1q318z8ycodq11o26n3ic,Compliance Manager
29-1122.01,https://altpath.org/discover/ipidj2ker1very72fol9ph6v,Vision Therapist
47-1011.03,https://altpath.org/discover/u48lqwxso5mwozao465oq1hc,Solar Energy Installation Manager
17-2112.01,https://altpath.org/discover/de1keqwwvvoov2ipyzg2ud0n,Human Factors Engineer
11-1011.03,https://altpath.org/discover/n2oh2q94jajxcgq142gihwl0,Chief Sustainability Officer
53-7062.04,https://altpath.org/discover/um05wc9fjydvx0hookykjjuh,Recycling Worker
29-1299.01,https://altpath.org/discover/olgpbetfmcyxdqo5v9xyg228,Naturopathic Physician
29-1299.02,https://altpath.org/discover/u5tldgevjk1ptywdmh173qf7,Orthoptist
29-2011.02,https://altpath.org/discover/kvcpy70fbhevgcnaxp217iwf,Cytotechnologist
19-1029.01,https://altpath.org/discover/bvauc8zrsdwzu10s1zrfj3vn,Bioinformatics Scientist
19-1029.02,https://altpath.org/discover/d0dpb4x1d34tr2b3d4jbpm6i,Molecular Biologist
19-1029.04,https://altpath.org/discover/iat2exx9d55lrqoealbiwiqh,Biologist
19-1029.03,https://altpath.org/discover/kbvmdcx76hvkxktymow7hl98,Geneticist
51-2023.00,https://altpath.org/discover/k8xh1tt2iv2rqbqjl571kwnh,Electromechanical Equipment Assembler
39-9011.01,https://altpath.org/discover/s42xjbdcxo60btj31ns1od10,Nanny
33-9099.02,https://altpath.org/discover/ery5735hz8ph06gwwqn21c3u,Retail Loss Prevention Specialist
51-2092.00,https://altpath.org/discover/fxy96ulgu58sskcknh2k42va,Team Assembler
19-3011.01,https://altpath.org/discover/fwm7n25w21w04jno7gjbp8fa,Environmental Economist
31-1122.00,https://altpath.org/discover/kqwdxsfgulwszc5rudt6nfd5,Personal Care Aide
19-2041.02,https://altpath.org/discover/s3jyrfwoijyaek62tag95jzf,Environmental Restoration Planner
29-1141.02,https://altpath.org/discover/fccfd6k30n3ttcr9akzhbiew,Psychiatric Nurse
53-1042.01,https://altpath.org/discover/aj7v1oboxa01fryjaeup9ghd,Recycling Coordinator
17-2199.09,https://altpath.org/discover/vldyob6jatjivwu6olyr29xc,Nanosystems Engineer
17-2199.06,https://altpath.org/discover/akkgs5ho3nqf5sk60jeegnfm,Microsystems Engineer
19-2041.03,https://altpath.org/discover/o3b1jc0us1s17oai4m9qz5c7,Industrial Ecologist
19-2041.01,https://altpath.org/discover/ctolawj3fp9l7p0hbbf9bzju,Climate Change Policy Analyst
25-2059.01,https://altpath.org/discover/nnpmf9c12zb1bpeg62b7doed,Physical Education Specialist
11-9179.02,https://altpath.org/discover/gtyh6gmaxdrt0zewee7mt68q,Spa Manager
11-9199.10,https://altpath.org/discover/mgno0m8ror0hjfrrt4sahk26,Wind Energy Development Manager
11-9199.08,https://altpath.org/discover/bnb8pmnlhq1wm715s0fna2ab,Loss Prevention Manager
11-9199.01,https://altpath.org/discover/w1j1xsk32w32a45sck3gupst,Regulatory Affairs Manager
47-4091.00,https://altpath.org/discover/rt77udo1j945x1kyre09zba4,Segmental Paver
15-2051.02,https://altpath.org/discover/p9k5h7txbms5nziap3v8geyk,Clinical Data Manager
53-1044.00,https://altpath.org/discover/nsdynxl1ur5xhf1g8pcgdu4v,Passenger Attendant Supervisor
11-3051.04,https://altpath.org/discover/kk0887mg6ss46fxl18qm7rxh,Biomass Power Plant Manager
11-3051.03,https://altpath.org/discover/xix1c14sooeevi5eazmjd6i6,Biofuels Production Manager
51-9195.03,https://altpath.org/discover/cu7b1bypj5rd6pvsoaa30boy,Stone Cutter
51-9195.04,https://altpath.org/discover/k7mduz43zy0ojpebyw1qpgo2,Glass Blower
11-3051.01,https://altpath.org/discover/ycmpw6p7bza1flk2ep3tnojr,Quality Control Systems Manager
49-9099.01,https://altpath.org/discover/qgm4riyjat2w8nj0s1f4cmd6,Geothermal Technician
19-4012.01,https://altpath.org/discover/muwv6kev7u03hf0882cx8eq3,Precision Agriculture Technician
13-2099.01,https://altpath.org/discover/xeu41ja87odemdmolqejy9bu,Financial Quantitative Analyst
29-1129.01,https://altpath.org/discover/k2piuv3zdkj22fydce0vd5yg,Art Therapist
15-1299.09,https://altpath.org/discover/hvs43udoprcx3vvfld6da406,IT Project Manager
29-9099.01,https://altpath.org/discover/q0gimaj7tqp2kgeiyl620tno,Midwife
11-3013.01,https://altpath.org/discover/n7w33it44at6b9oov2ehbdvj,Security Manager
27-2012.05,https://altpath.org/discover/tc9rt91w0cvnsowb5iixd9fj,Media Director or Manager
27-2012.04,https://altpath.org/discover/iahyamtclb4rwzsvrdbv6bn8,Talent Director
27-2012.03,https://altpath.org/discover/vbsuuobfzc64lfvmr5hwosrb,Media Programming Director
11-3071.04,https://altpath.org/discover/q4eraegoldok2nkj2mvcbj78,Supply Chain Manager
11-3031.03,https://altpath.org/discover/tyz3oluny3s880wl5vfcdmev,Investment Fund Manager
21-1014.00,https://altpath.org/discover/dvdzpjr9z1forsiftwdb6d00,Mental Health Counselor
35-3023.01,https://altpath.org/discover/vx3mw6by5thxvj0v31ll3ho1,Barista
53-1043.00,https://altpath.org/discover/exgfrq9udmmp0mz4w9xiac6b,Vehicle Operator Supervisor
53-1042.00,https://altpath.org/discover/fpvsh8wd9ktfpk4k8ct84ow8,Hand Laborer Supervisor
19-1031.02,https://altpath.org/discover/r74b9yjlaxtfsm2mkstopp8j,Range Manager
